"survey","survey_year","survey_name","canonical_name","canonical_operator","technology"
"AC Transit",2018,"ROUTE NX1 - San Francisco/East Oakland [TO LAKESHORE/FRUITVALE]","AC TRANSIT___NX1 Fruitvale Ave & MacArthur Blvd","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE NX3 - San Francisco/San Leandro [TO HIGH ST/EASTMONT]","AC TRANSIT___NX3 Marlow Dr & Foothill Way Oakland","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE NX3 - San Francisco/San Leandro [TO SAN FRANCISCO]","AC TRANSIT___NX3 Marlow Dr & Foothill Way Oakland","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE V - San Francisco/Montclair [TO SAN FRANCISCO]","AC TRANSIT___V Broadway and Broadway Terr Oakland","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE W - San Francisco/Alameda [TO SAN FRANCISCO]","AC TRANSIT___W Broadway & Blanding Ave Alameda","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE W - San Francisco/Alameda [TO ALAMEDA]","AC TRANSIT___W Broadway & Blanding Ave Alameda","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE V - San Francisco/Montclair [TO MONTCLAIR]","AC TRANSIT___V Broadway and Broadway Terr Oakland","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE 232 - Fremont BART-U.C. BART-Mission-Ohlone Newark [TO NEWPARK MALL]","AC TRANSIT___232 Fremont BART to New Park Mall","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE 232 - Fremont BART-U.C. BART-Mission-Ohlone Newark [TO FREMONT BART]","AC TRANSIT___232 Fremont BART to New Park Mall","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE L - San Francisco - El Sobrante [TO SAN FRANCISCO]","AC TRANSIT___L San Pablo Dam Rd","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE P - San Francisco - Piedmont [TO SAN FRANCISCO]","AC TRANSIT___P Highland Ave & Highland Way Piedmont","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE M - Hayward BART- Hillsdale Mall- Oracle [TO HAYWARD BART]","AC TRANSIT___M Hayward BART to Oracle","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE 215 - Fremont BART-Mission-Warm Springs-Industrial Area [TO FREMONT LANDING]","AC TRANSIT___215 Fremont BART to Gateway Blvd & Lakeside Pkwy","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE 215 - Fremont BART-Mission-Warm Springs-Industrial Area [TO FREMONT BART]","AC TRANSIT___215 Fremont BART to Gateway Blvd & Lakeside Pkwy","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE L - San Francisco - El Sobrante [TO RICHMOND]","AC TRANSIT___L San Pablo Dam Rd","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE P - San Francisco - Piedmont [TO PIEDMONT]","AC TRANSIT___P Highland Ave & Highland Way Piedmont","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE S - San Francisco - San Lorenzo- Hayward [TO SAN FRANCISCO]","AC TRANSIT___S Eden Shores Hayward","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE B - San Francisco - Trestle Glen [TO SAN FRANCISCO]","AC TRANSIT___B Lakeshore Ave Oakland","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE 216 - U.C. BART-Niles-Fremont BART-Ohlone Newark [TO OHLONE NEWARK/SILLIMAN CENTER]","AC TRANSIT___216 Ohlone College Newark Campus to Union City BART","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE 216 - U.C. BART-Niles-Fremont BART-Ohlone Newark [TO UNION CITY BART]","AC TRANSIT___216 Ohlone College Newark Campus to Union City BART","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE B - San Francisco - Trestle Glen [TO OAKLAND]","AC TRANSIT___B Lakeshore Ave Oakland","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE S - San Francisco - San Lorenzo- Hayward [TO HAYWARD]","AC TRANSIT___S Eden Shores Hayward","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE E - San Francisco - Claremont -Parkwood [TO CALDECOTT LANE]","AC TRANSIT___E Caldecott Ln Oakland","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE 239 - Fremont BART-Warm Springs [TO KATO RD]","AC TRANSIT___239 Fremont BART to Warm Springs Blvd & Dixon Landing Rd","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE 239 - Fremont BART-Warm Springs [TO FREMONT BART]","AC TRANSIT___239 Fremont BART to Warm Springs Blvd & Dixon Landing Rd","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE 251 - Fremont BART-Mowry-Thornton [TO OHLONE NEWARK/SILLIMAN CENTER]","AC TRANSIT___251 Fremont BART to NewPark Mall","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE 251 - Fremont BART-Mowry-Thornton [TO FREMONT BART]","AC TRANSIT___251 Fremont BART to NewPark Mall","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE 39 - Fruitvale Bart/Skyline High School [TO FRUITVALE BART]","AC TRANSIT___39 Fruitvale BART to Skyline High School","AC TRANSIT","local bus"
"AC Transit",2018,"ROUTE G - San Francisco - El Cerrito [TO EL CERRITO]","AC TRANSIT___G Richmond St & Potrero St El Cerrito","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE M - Hayward BART- Hillsdale Mall- Oracle [TO HILLSDALE CALTRAIN]","AC TRANSIT___M Hayward BART to Oracle","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE NX - East Oakland/San Francisco [TO SAN FRANCISCO]","AC TRANSIT___NX Seminary Ave & MacArthur Blvd","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE U - Frmt. BART- Stanford University [TO STANFORD OVAL]","AC TRANSIT___U Fremont BART to Stanford University","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE U - Frmt. BART- Stanford University [TO FREMONT BART]","AC TRANSIT___U Fremont BART to Stanford University","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE SB - San Francisco - Hayward - Newark [TO SAN FRANCISCO]","AC TRANSIT___SB Cedar Blvd & Stevenson Blvd Newark","AC TRANSIT","express bus"
"AC Transit",2018,"ROUTE SB - San Francisco - Hayward - Newark [TO NEWARK]","AC TRANSIT___SB Cedar Blvd & Stevenson Blvd Newark","AC TRANSIT","express bus"
"AC Transit",2018,"BART","BART___BART","BART","heavy rail"
"AC Transit",2018,"AC Transit NL - San Francisco/Eastmont T.C.","AC TRANSIT___NL Eastmont Transit Center Oakland","AC TRANSIT","express bus"
"AC Transit",2018,"AC Transit 14 - W. Oakland Bart/Fruitval Bart","AC TRANSIT___14 Downtown Oakland to Fruitvale BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 40 - Dtn. Oakland/Eastmont T.C./Bayfair Bart","AC TRANSIT___40 Downtown Oakland to Bay Fair BART","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI KT-Ingleside/Third Street ","MUNI___KT Ingleside Third Street","MUNI","light rail"
"AC Transit",2018,"AC Transit 33 - Montclair/Highland","AC TRANSIT___33 Montclair Highland","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 51A - Oakland/Alameda/Fruitvale Bart","AC TRANSIT___51A Rockridge BART to Fruitvale BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 72R - San Pablo Rapid BUS","AC TRANSIT___72R San Pablo Rapid Contra Costa College to Jack London Square","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 80 - Claremont/El Cerrito Bart","AC TRANSIT___80 Claremont El Cerrito Bart","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 6 - Downtown Oakland-Downtown Berkeley","AC TRANSIT___6 Downtown Oakland Downtown Berkeley","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 89 - San Leandro Bart-S. L. Marina-Bayfair Bart","AC TRANSIT___89 San Leandro BART to Bay Fair BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 18 - San Pablo & Monroe/Berkeley/Merritt BART","AC TRANSIT___18 University Village Albany to Montclair","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 72M - Richmond - Downtown Oakland","AC TRANSIT___72M Point Richmond to Oakland Amtrak","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 76 - Hilltop Mall - CCC - del Norte BART","AC TRANSIT___76 El Cerrito del Norte BART to Hilltop Mall","AC TRANSIT","local bus"
"AC Transit",2018,"Emery Go-Round Shellmound/Powell","EMERYVILLE MTA___Go Round Shellmound Powell","EMERYVILLE MTA","local bus"
"AC Transit",2018,"AC Transit 57 - Emeryville/Macarthur Blvd/Foothill Sq","AC TRANSIT___57 Emeryville to Foothill Square Oakland","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 72 - Richmond - Downtown Oakland","AC TRANSIT___72 Hilltop Mall to Oakland Amtrak","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 1 - San Leandro Bart- Dtn. Oakland","AC TRANSIT___1 Berkeley BART to Bay Fair BART","AC TRANSIT","local bus"
"AC Transit",2018,"San Francisco State (SFSU) Shuttle (Daly City)","SFSU___San Francisco State (SFSU) Shuttle (Daly City)","SFSU","local bus"
"AC Transit",2018,"AC Transit 51B - RockRidge - 3RUN","AC TRANSIT___51B Rockridge BART to Berkeley Amtrak","AC TRANSIT","local bus"
"AC Transit",2018,"VTA 181 Express","VTA___181 San Jose Diridon Fremont Bart","VTA","express bus"
"AC Transit",2018,"MUNI 28-19th Avenue ","MUNI___28 19th Avenue","MUNI","local bus"
"AC Transit",2018,"AC Transit 10 - San Leandro BART - Hayward BART","AC TRANSIT___10 San Leandro BART Hayward BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 85 - San Leandro BART - Union Landing","AC TRANSIT___85 San Leandro BART to South Hayward BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 73 - Eastmont T.C./Oakland Airport","AC TRANSIT___73 Eastmont Transit Center to Oakland Airport","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 60 - CSUEB /HAYWARD BART SHUTTLE","AC TRANSIT___60 Hayward BART to Cal State East Bay","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 20 - Fruitvale Ave/Alameda/11th M.L.K. Jr Wy","AC TRANSIT___20 Dimond District Oakland to downtown Oakland","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 21 - Fruitvale Ave/Alameda/Oakland Airport","AC TRANSIT___21 Dimond Dist to Oakland Airport","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 29 - Emeryville/West Oakland BART/Lakeshore","AC TRANSIT___29 Emeryville West Oakland BART Lakeshore","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 12 - Dtn. Oakland /Dtn. Berkeley/4th St. Harrison","AC TRANSIT___12 Berkeley BART to Downtown Oakland","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 74 - CCC/Richmond BART/Ford Pt.","AC TRANSIT___74 Marina Bay Richmond to San Pablo Dam Rd El Sobrante","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI 38-Geary ","MUNI___38 Geary","MUNI","local bus"
"AC Transit",2018,"AC Transit 62 - W. Oakland Bart/Fruitvale Bart","AC TRANSIT___62 West Oakland BART to Fruitvale BART","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI 30-Stockton ","MUNI___30 Stockton","MUNI","local bus"
"AC Transit",2018,"AC Transit 54 - Fruitvale Bart/Merritt College","AC TRANSIT___54 Fruitvale BART to Merritt College","AC TRANSIT","local bus"
"AC Transit",2018,"VTA 901 Light Rail","VTA___901 Light Rail","VTA","light rail"
"AC Transit",2018,"AC Transit 36 - West Oakland BART/Bancroft/Berkeley","AC TRANSIT___36 West Oakland BART Bancroft Berkeley","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 52 - U.C. Village - U.C. Campus","AC TRANSIT___52 University Village to UC Campus (Berkeley BART)","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 97 - Union City BART - Hesperian Blvd.","AC TRANSIT___97 Bay Fair BART to Union City BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 90 - Coliseum Bart/85thAve/Foothill Sq","AC TRANSIT___90 Coliseum Bart 85thAve Foothill Sq","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 32 - Hayward Bart-C.V. Bart-Hwd. Bart-Cherryland","AC TRANSIT___32 Hayward BART to Castro Valley BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 86 - Hayward BART - S. Hayward BART","AC TRANSIT___86 Hayward BART to South Hayward BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 212 - Fremont BART-Newpark Mall-Pacific Commons","AC TRANSIT___212 Fremont BART to NewPark Mall","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 79 - Rockridge/Berkeley/El Cerrito BART","AC TRANSIT___79 Rockridge Berkeley El Cerrito BART","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI 19-Polk ","MUNI___19 Polk","MUNI","local bus"
"AC Transit",2018,"AC Transit 19 - Downtown Oakland - Fruitvale BART","AC TRANSIT___19 Downtown Oakland Fruitvale BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 22 - Hayward Bart -South Hayward Bart - Chabot","AC TRANSIT___22 Hayward BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 96 - Fruitvale Montana/Alameda Point","AC TRANSIT___96 Fruitvale Montana Alameda Point","AC TRANSIT","local bus"
"AC Transit",2018,"Emery Go-Round Hollis","EMERYVILLE MTA___Go Round Hollis","EMERYVILLE MTA","local bus"
"AC Transit",2018,"AC Transit 45 - Eastmont T. C./Foothill Sq.","AC TRANSIT___45 Eastmont Transit Center to Foothill Square Oakland","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 7 - D.NORTE BART/BERKELEY BART","AC TRANSIT___7 El Cerrito del Norte BART","AC TRANSIT","local bus"
"AC Transit",2018,"Union City 1 Alvarado-Niles: Union City Blvd / Dyer","UNION CITY___Union City 1 Alvarado Niles: Union City Blvd Dyer","UNION CITY","local bus"
"AC Transit",2018,"AC Transit 98 - Coliseum Bart/98th Ave/Eastmont T.C.","AC TRANSIT___98 Coliseum BART Edgewater Dr","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 46 - Coliseum Bart/Knowland Zoo","AC TRANSIT___46 Coliseum BART to Oakland Zoo","AC TRANSIT","local bus"
"AC Transit",2018,"WestCAT JR Express - Del Norte BART/Richmond Parkway Transit Center","WESTCAT___JR Express Del Norte BART Richmond Parkway Transit Center","WESTCAT","local bus"
"AC Transit",2018,"Golden Gate 40 El Cerrito - Richmond - San Rafael","GOLDEN GATE TRANSIT___40 El Cerrito Richmond San Rafael","GOLDEN GATE TRANSIT","local bus"
"AC Transit",2018,"SolTrans 80 Vallejo/El Cerrito Del Norte BART","SOLTRANS___SolTrans 80 Vallejo El Cerrito Del Norte BART","SOLTRANS","local bus"
"AC Transit",2018,"MUNI 55-16th Street ","MUNI___55 16th Street","MUNI","local bus"
"AC Transit",2018,"AC Transit 99 - Hwd.BART- UC  Bart - Fmt Bart","AC TRANSIT___99 Bay Fair BART to Fremont BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 39 - Fruitvale Bart/Skyline High School","AC TRANSIT___39 Fruitvale BART to Skyline High School","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 88 - Berkeley BART - Downtown Oakland","AC TRANSIT___88 Berkeley BART to Lake Merritt BART","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI 14R-Mission Rapid ","MUNI___14R Mission Rapid","MUNI","local bus"
"AC Transit",2018,"MUNI 38R-Geary Rapid ","MUNI___38R Geary Rapid","MUNI","local bus"
"AC Transit",2018,"San Leandro LINKS Shuttle","SLTMO___San Leandro LINKS Shuttle","SLTMO","local bus"
"AC Transit",2018,"AC Transit 75 - Bayfair Bart-Washington Manor-S. L. Bart","AC TRANSIT___75 San Leandro BART to Bay Fair BART","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI N-Judah ","MUNI___N Judah","MUNI","light rail"
"AC Transit",2018,"AC Transit NX4 - San Francisco/Castro Valley","AC TRANSIT___NX4 Castro Valley Park & Ride","AC TRANSIT","local bus"
"AC Transit",2018,"Tri Delta 388 Pittsburg BART / Hillcrest Park & Ride","TRI-DELTA___388 Pittsburg BART Hillcrest Park & Ride","TRI-DELTA","local bus"
"AC Transit",2018,"AC Transit BSD - BROADWAY SHUTTLE DAY","AC TRANSIT___BSD BROADWAY SHUTTLE DAY","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI 43-Masonic ","MUNI___43 Masonic","MUNI","local bus"
"AC Transit",2018,"Alameda County employee shuttle (Lake Merritt, 12th St, Hayward)","AC TRANSIT___Alameda County employee shuttle (Lake Merritt, 12th St, Hayward)","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI 6-Haight/Parnassus ","MUNI___6 Haight Parnassus","MUNI","local bus"
"AC Transit",2018,"AC Transit 663 - Encianal H.S./ Island H.S./Broadway Blanding","AC TRANSIT___663 Encianal HS Island HS Broadway Blanding","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI J-Church ","MUNI___J Church","MUNI","light rail"
"AC Transit",2018,"MUNI F-Market & Wharves ","MUNI___F Market & Wharves","MUNI","light rail"
"AC Transit",2018,"AC Transit BSN - BROADWAY SHUTTLE NIGHT","AC TRANSIT___BSN BROADWAY SHUTTLE NIGHT","AC TRANSIT","local bus"
"AC Transit",2018,"Tri Delta 300 Pittsburg BART / Brentwood Park & Ride","TRI-DELTA___300 Pittsburg BART Brentwood Park & Ride","TRI-DELTA","local bus"
"AC Transit",2018,"AC Transit 83 - Hayward BART - S. Hayward BART","AC TRANSIT___83 Hayward BART to South Hayward BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 805 - OWL/Dtn. Oakland/Oakland  Airport","AC TRANSIT___805 All Nighter Downtown Oakland to Oakland Airport","AC TRANSIT","local bus"
"AC Transit",2018,"Capitol Corridor Intercity Rail","AMTRAK___Capitol Corridor","AMTRAK","commuter rail"
"AC Transit",2018,"Dept. of Health (DHS) Shuttle (del Norte)","BART___Dept of Health (DHS) Shuttle (del Norte)","BART","heavy rail"
"AC Transit",2018,"MUNI M-Ocean View ","MUNI___M Ocean View","MUNI","light rail"
"AC Transit",2018,"VTA 180 Express","VTA___180 Fremont Bart San Jose Diridon Sta","VTA","express bus"
"AC Transit",2018,"AC Transit M - Hayward BART- Hillsdale Mall- Oracle","AC TRANSIT___M Hayward BART to Oracle","AC TRANSIT","express bus"
"AC Transit",2018,"AC Transit 200 - Union City BART-Newpark Mall-Fremont BART","AC TRANSIT___200 Union City BART Fremont BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 216 - U.C. BART-Niles-Fremont BART-Ohlone Newark","AC TRANSIT___216 Ohlone College Newark Campus to Union City BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 232 - Fremont BART-U.C. BART-Mission-Ohlone Newark","AC TRANSIT___232 Fremont BART to New Park Mall","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI NX-N Express ","MUNI___NX N Express","MUNI","light rail"
"AC Transit",2018,"AC Transit 801 - OWL-DTN.OAKLAND/FREMONT BART","AC TRANSIT___801 OWL DTNOAKLAND FREMONT BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 81 - Claremont/Berkeley/Amtrak/Berk.Marina","AC TRANSIT___81 Claremont Berkeley Amtrak BerkMarina","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 70 - Richmond Pkwy. TC. - Richmond BART","AC TRANSIT___70 Richmond BART to Richmond Pkwy Transit Center","AC TRANSIT","local bus"
"AC Transit",2018,"Dumbarton Express Route DB1 Union City BART to Stanford Industrial Park","AC TRANSIT___DB1 Union City BART to Stanford Industrial Park","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 48 - Bayfair BART- Castro Valley- Hayward bart","AC TRANSIT___48 Hayward BART to Bay Fair BART","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 67 - Berkeley Bart - Grizzly Peak Blvd.","AC TRANSIT___67 Berkeley BART to Grizzly Peak","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 37 - HWD. BART-WHITMAN-SO. HWD. BART","AC TRANSIT___37 Hayward BART to South Hayward BART","AC TRANSIT","local bus"
"AC Transit",2018,"VTA 140 Express","VTA___140 Express","VTA","express bus"
"AC Transit",2018,"Apple Shuttle (various)","Apple___Apple Shuttle","Apple","local bus"
"AC Transit",2018,"AC Transit 653 - MacArthur-Bdway/Montera","AC TRANSIT___653 MacArthur Bdway Montera","AC TRANSIT","local bus"
"AC Transit",2018,"Wheels (LAVTA) 1 East Dublin/ Pleasanton","LAVTA___1 East Dublin Pleasanton","LAVTA","local bus"
"AC Transit",2018,"AC Transit 654 - Skyline H.S./35th Ave/Fruitvale Bart","AC TRANSIT___654 Skyline HS 35th Ave Fruitvale Bart","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit E - San Francisco - Claremont -Parkwood","AC TRANSIT___E Caldecott Ln Oakland","AC TRANSIT","express bus"
"AC Transit",2018,"AC Transit 376 - North Richmond Shuttle","AC TRANSIT___376 El Cerrito Del Norte BART to Richmond Parkway Transit Center","AC TRANSIT","local bus"
"AC Transit",2018,"MUNI 57-Parkmerced ","MUNI___57 Parkmerced","MUNI","local bus"
"AC Transit",2018,"WestCAT JPX Express - Del Norte BART to Hercules Transit Center ","WESTCAT___JPX Express Del Norte BART to Hercules Transit Center","WESTCAT","local bus"
"AC Transit",2018,"CALTRAIN","CALTRAIN___CALTRAIN","CALTRAIN","commuter rail"
"AC Transit",2018,"AC Transit 210 - Union Landing - Frmt. Blvd. - Ohlone","AC TRANSIT___210 Ohlone College to Union Landing Shopping Center","AC TRANSIT","local bus"
"AC Transit",2018,"SamTrans 122 South San Francisco BART Stonestown","SAMTRANS___122 South San Francisco BART Stonestown","SAMTRANS","local bus"
"AC Transit",2018,"County Connection 5 Creekside/BART Walnut Creek","COUNTY CONNECTION___5 Creekside BART Walnut Creek","COUNTY CONNECTION","local bus"
"AC Transit",2018,"MUNI E-Embarcadero ","MUNI___E Embarcadero","MUNI","light rail"
"AC Transit",2018,"MUNI 22-Fillmore ","MUNI___22 Fillmore","MUNI","local bus"
"AC Transit",2018,"MUNI 45-Union/Stockton ","MUNI___45 Union Stockton","MUNI","local bus"
"AC Transit",2018,"MUNI 21-Hayes ","MUNI___21 Hayes","MUNI","local bus"
"AC Transit",2018,"MUNI 48-Quintara/24th Street ","MUNI___48 Quintara 24th Street","MUNI","local bus"
"AC Transit",2018,"AC Transit F - San Francisco - Berkeley","AC TRANSIT___F UC Campus Berkeley","AC TRANSIT","express bus"
"AC Transit",2018,"VTA 22 Core","VTA___22 Eastridge Palo Alto Menlo Park","VTA","local bus"
"AC Transit",2018,"Kaiser Shuttles (MacArthur, Richmond, others)","Kaiser___Kaiser Shuttles (MacArthur, Richmond, others)","Kaiser","local bus"
"AC Transit",2018,"AC Transit 65 - Spruce St. - Euclid Ave.","AC TRANSIT___65 Berkeley BART to Lawrence Hall of Science","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit 71 - Richmond Pkwy TC - El Cerrito Plaza BART","AC TRANSIT___71 El Cerrito Plaza BART to Richmond Parkway Transit Center","AC TRANSIT","local bus"
"AC Transit",2018,"AC Transit Z - San Francisco - Albany","AC TRANSIT___Z San Francisco Albany","AC TRANSIT","express bus"
"AC Transit",2018,"AC Transit 93 - Hayward Bart-Bayfair Bart-San Lorenzo","AC TRANSIT___93 Hayward BART to Bay Fair BART","AC TRANSIT","local bus"
